YM,Year,Month,Flow,Banff_precip,Ghost RS_precip,Lake Louise_precip,Elbow Ranger Station_precip,Calgary Intl A_precip,Three Isle Lake_avetemp_avg_temp,Cuthead Lake_avetemp_avg_temp,Banff_avetemp_avg_temp,Ghost RS_avetemp_avg_temp,Lake Louise_avetemp_avg_temp,Skoki Mountain_avetemp_avg_temp,Sunshine Village_avetemp_avg_temp,Little Elbow Summit_avetemp_avg_temp,Forget-me-not Mountain_avetemp_avg_temp,Elbow Ranger Station_avetemp_avg_temp,Scotch Camp_avetemp_avg_temp,Dogrib Creek_avetemp_avg_temp,Calgary Intl A_avetemp_avg_temp,Banff_max_temp,Ghost RS_max_temp,Lake Louise_max_temp,Elbow Ranger Station_max_temp,Calgary Intl A_max_temp,Three Isle Lake_min_temp,Cuthead Lake_min_temp,Banff_min_temp,Ghost RS_min_temp,Lake Louise_min_temp,Elbow Ranger Station_min_temp,Calgary Intl A_min_temp,nao.long,pdo.timeseries.cobe2-sst,pdo.timeseries.ersstv5,pdo.timeseries.hdsst1-1,pdo.timeseries.sstens,pna,SOI.dp3,amo,nino4.long.anom,nino3.long.anom,nino34.long.anom,AO,SD_BA801_802_808,SD_BL804_805,SD_BA810,SW_BA801_802_808,SW_BL804_805,SW_BA810
Jul-17,2017,7,181.04092,17.9,40.1,10.9,64.5,54.3,12.90967742,12.42258065,16.70645161,14.52228,14.57741935,11.81290323,12.55483871,12.73870968,15.57096774,16.09677419,14.66129032,12.95806452,19.3,31.2,27.246888,29.6,29.6,32.6,0.4,1.5,-0.7,2.834136,-1.8,0,6.5,0.1,-0.517,-0.445,-0.185,-0.421,1.33,0.847,0.75,0.29,0.08,0.22,0.634,0,0,0,0,0,0
Aug-17,2017,8,95.16875747,5.9,12.8,5.3,13.2,22.2,11.90645161,11.52903226,15.62903226,14.09523,14.74516129,11.27741935,11.29677419,11.27419355,14.15806452,14.33548387,13.66129032,11.72258065,17.51290323,29.9,28.9,29.6,30.3,32.4,1.2,2.6,1.8,1.7,-1.3,-0.7,6,-0.04,-0.413,-0.334,0.003,-0.277,0.2,0.167,0.75,0.17,-0.37,-0.18,0.15,0,0,0,0,0,0
Sep-17,2017,9,66.70524691,21.8,33.3,22.1,30.3,14.1,6.09,6.516666667,9.773333333,9.44208,8.013333333,5.636666667,5.84,5.88,8.916666667,9.086666667,8.473333333,6.53,12.2,29.8,28.4,29.8,30.5,31.9,-5.2,-5,-3,-5.2,-5.4,-5.2,-0.3,1.42,-0.054,0.038,0.242,0.07,-0.32,0.622,0.77,-0.1,-0.88,-0.56,-0.492,0,0,0,0,0,0
Oct-17,2017,10,0,46.4,27.3,84.2,41.1,12.9,-1.516129032,0.812903226,2.880645161,3.78784,2.296774194,-1.987096774,-2.05483871,-0.983870968,2.335483871,3.158064516,1.938709677,0.248387097,5.961290323,20.9,20.6,9,21.8,23.5,-12.7,-9.3,-10.4,-10.6,0,-11.2,-5.9,1.36,-0.663,-0.46,-0.374,-0.518,-0.28,0.753,0.88,-0.1,-0.82,-0.52,0.69,0,0,0,0,0,0
Nov-17,2017,11,0,28.2,16.9,42.4,25.1,12.7,-7.383333333,-6.146666667,-3.436666667,-3.91868,-6.093333333,-8.11,-8.193333333,-6.95,-4.663333333,-4.583333333,-4.783333333,-6.713333333,-3.846666667,8.6,12.1,3.8,14.3,14,-24.4,-23.4,-21.6,-23.7,-23.6,-23.8,-18.6,-0.9,-0.456,-0.547,-0.731,-0.594,-1.98,0.935,0.91,-0.21,-1.1,-0.84,-0.078,0,0,0,0,0,0
Dec-17,2017,12,0,24.6,26,12.5,32.2,15.9,-12.02258065,-11.72903226,-11.37096774,-8.01862,-14.38387097,-14.12580645,-12.29032258,-11.50645161,-8.529032258,-9.429032258,-10.52580645,-9.909677419,-6.125806452,5.9,11.1,2.8,16.9,15.1,-36.3,-30.2,-35.5,-33.5,-31.1,-35.2,-30.3,1,-0.353,-0.23,-0.277,-0.295,0.58,-0.265,0.88,-0.31,-1.09,-0.85,-0.059,0,0,0,0,0,0
Jan-18,2018,1,0,15.4,4.8,11.8,3.7,4.1,-6.970967742,-7.380645161,-6.848387097,-4.73589,-8.85483871,-9.009677419,-8.009677419,-6.322580645,-4.870967742,-6.674193548,-6.190322581,-6.493548387,-6.109677419,2.7,9.3,2.9,13.6,9.2,-22.5,-28.7,-35,-32.2,-30.1,-35.1,-30,1.82,0.026,0.174,-0.176,0.038,-0.14,0.915,0.68,-0.31,-1.17,-0.86,-0.281,0,0,0,0,0,0
Feb-18,2018,2,0,25.2,22.8,62.5,28.5,25.4,-14.99642857,-14.24642857,-13.28571429,-12.67188,-14.37857143,-15.95357143,-15.65,-15.02142857,-12.31428571,-12.86785714,-13.24285714,-13.93928571,-11.65,0.6,5.7,-0.3,9.3,8.4,-34.1,-31.7,-32.3,-32.5,-30.8,-32.6,-28.6,-0.1,-0.314,-0.194,-0.5,-0.329,-1.67,-0.731,0.48,-0.2,-0.77,-0.73,0.113,89.66666667,0,125,194.3333333,0,324
Mar-18,2018,3,79.30107527,35.8,46.5,54.6,64.7,25.7,-7.241935484,-7.703225806,-3.248387097,-4.41129,-4.558064516,-7.783870968,-7.861290323,-7.141935484,-4.732258065,-5.141935484,-4.219354839,-6.674193548,-4.983870968,13.3,13.6,12.8,15.2,9.6,-21.5,-22.1,-20.1,-21.3,-19.9,-24.5,-22.5,-1.12,-0.811,-0.549,-0.908,-0.778,-1.16,1.028,0.41,-0.09,-0.87,-0.73,-0.941,101.3333333,0,139,261.3333333,0,397
Apr-18,2018,4,42.1412037,22.5,33.7,45.6,50.8,19.4,-2.77,-3.016666667,1.153333333,0.18639,0.35,-2.943333333,-3.56,-2.793333333,-0.686666667,-0.196666667,0.303333333,-2.393333333,1.563333333,22.2,21.8,21.4,24.4,25.6,-20.2,-18.2,-18.3,-19.2,-17.6,-22.3,-15.6,2.37,-0.527,-0.511,-0.516,-0.53,-1.12,0.577,0.37,0.18,-0.43,-0.36,0.544,113.6666667,102.5,165,301.3333333,259,479
May-18,2018,5,222.6926523,49.5,85.7,35.3,53,20.8,5.548387097,6.529032258,10.66129032,11.07184,9.238709677,5.512903226,5.64516129,5.577419355,9.403225806,10.70322581,9.316129032,7.364516129,14.6483871,23.9,24.7,23.6,26.1,28.6,-4.5,-1.8,-2.5,-2.6,-2.8,-3.5,0.2,2.01,-0.579,-0.301,-0.402,-0.427,-1.09,0.558,0.33,0.29,-0.18,-0.12,1.18,0,0,137,0,0,478
Jun-18,2018,6,246.25,51.5,157.1,63.8,122,60.2,5.996666667,6.703333333,11.70666667,11.29403,9.77,6.626666667,6.066666667,6.256666667,9.953333333,11.57333333,9.986666667,7.976666667,15.54333333,27.2,23.5,26.7,25.3,26.5,-3.6,-1.7,0.1,-0.9,-2.6,-1.8,4.2,-1.4,-0.818,-0.713,-0.727,-0.768,0.66,-0.744,0.25,0.29,0.19,0.12,0.38,0,0,4,0,0,14
Jul-18,2018,7,170.4151732,20.7,49.1,54.3,79.2,25.6,10.69032258,10.44516129,14.88709677,13.74489,13.47096774,10.02903226,10.56774194,10.08387097,13.11935484,14.12258065,12.85483871,10.83870968,17.83870968,30.5,28.2,28.5,29.6,31.7,0.6,0.5,2.6,3,2.1,1.3,7,3.83,-0.207,-0.07,-0.339,-0.186,-0.76,0.175,0.39,0.34,0.27,0.27,0.612,0,0,0,0,0,0
Aug-18,2018,8,101.2843489,24.7,36.802,31,52.6,35.6,10.50967742,10.26129032,14.29354839,12.22577,12.61612903,9.870967742,10.31290323,10.01290323,13.15806452,13.77741935,12.7,11.27419355,17.28064516,34,24.824834,31.6,35.1,36.4,-0.6,0.3,-0.2,1.447566,1.2,-1.2,4.2,1.26,-0.037,-0.123,-0.088,-0.08,1.24,-0.87,0.54,0.46,-0.12,0.05,0.836,0,0,0,0,0,0
Sep-18,2018,9,66.50462963,63.3,53.6,104.9,53.2,14.4,2.626666667,1.586666667,5.533333333,1.896024,3.676666667,1.4,1.853333333,1.953333333,3.686666667,4.68,3.473333333,1.37,7.106666667,23.9,11.337528,21.3,25.3,27.4,-7.6,-8.1,-2.7,-6.70085,-4.2,-4.5,-3.1,0.45,-0.251,-0.138,-0.218,-0.199,1.16,-0.992,0.61,0.56,0.14,0.3,0.585,0,0,0,0,0,0
Oct-18,2018,10,0,26.7,45.8,40.1,60.5,8.6,-2.087096774,-2.35483871,1.758064516,2.504812,-0.577419355,-2.832258065,-2.406451613,-1.761290323,1.15483871,1.393548387,1.290322581,-0.65483871,4.309677419,16.6,14.068,15.2,21.5,21.1,-12.9,-12.2,-8.5,-9.324,-11,-12.1,-6.8,-1.17,-0.488,-0.432,-0.651,-0.528,0.39,0.267,0.56,0.84,0.71,0.84,0.413,0,0,0,0,0,0
Nov-18,2018,11,0,13.4,13.1,56.1,15.3,17.4,-5.953333333,-6.093333333,-3.143333333,-0.43643,-5.996666667,-7.186666667,-6.656666667,-4.253333333,-1.706666667,-2.403333333,-2.363333333,-3.473333333,0.006666667,7.4,10.5,2.2,14.4,14.2,-20.1,-18.2,-18,-17.6,-18.4,-21.1,-14.6,-1.28,-0.595,-0.53,-0.869,-0.671,0.22,-0.082,0.38,0.81,1,1,-1.116,0,0,0,0,0,0
Dec-18,2018,12,0,10.1,5.9,53.7,6.4,7.6,-9.732258065,-10.22580645,-6.7,-3.51707,-9.84516129,-10.98709677,-10.33870968,-8.525806452,-4.587096774,-4.264516129,-6.180645161,-6.764516129,-2.774193548,4.4,8.8,-1.8,12.2,9,-26.1,-21.3,-20.1,-20.1,-22,-22.2,-16.9,1.93,-0.433,-0.231,-0.339,-0.328,0.56,0.926,0.37,0.89,0.98,0.97,0.11,0,0,0,0,0,0
Jan-19,2019,1,0,18.8,5.6,56,10,4.8,-7.503225806,-7.758064516,-5.987096774,-2.9507,-7.95483871,-9.209677419,-8,-5.829032258,-3.112903226,-3.877419355,-4.693548387,-4.674193548,-3.329032258,7.6,5.92,2.8,13,13.3,-21.2,-19.7,-22.1,-13.88,-20.6,-21.7,-17.6,-0.36,-0.427,-0.307,-0.411,-0.382,0.42,-0.16,0.46,0.5,0.59,0.51,-0.713,0,0,0,0,0,0
Feb-19,2019,2,0,29.6,19,33.4,25.3,13.7,-18.67142857,-18.98571429,-17.68571429,-18.2192,-18.90357143,-19.28571429,-18.425,-18.67857143,-18.08571429,-18.45357143,-18.7,-18.92857143,-17.98214286,-0.4,-0.7,-0.3,-0.2,0,-35.9,-32.4,-37.9,-33.9,-32.4,-34.3,-29.2,1.9,-0.454,-0.51,-0.497,-0.497,-1.73,-1.434,0.5,0.67,0.59,0.62,1.149,73,0,99,180.6666667,0,272
Mar-19,2019,3,31.77008662,8,23.1,22,24.9,2.8,-8.061290323,-7.25483871,-3.483870968,-3.40103,-6.706451613,-7.541935484,-7.567741935,-7.493548387,-4.087096774,-4.303225806,-4.1,-5.596774194,-2.525806452,18,17.9,12.3,18.9,16.4,-39.7,-32.9,-37.5,-33.5,-35.1,-38.2,-30.8,2.39,-0.304,-0.218,-0.422,-0.315,-0.05,-0.913,0.45,0.68,0.62,0.81,2.116,87,0,117,227.6666667,0,340
Apr-19,2019,4,31.9216821,22.2,44.8,33.2,51.4,10.2,-2.643333333,-2.51,2.753333333,2.25194,-1.813333333,-2.366666667,-3.253333333,-2.41,0.923333333,1.996666667,0.933333333,-1.656666667,5.4,13.9,15.6,7.6,17.1,19.6,-17.3,-12.8,-8.3,-10.9,-13.9,-13.3,-4.8,1.7,0.135,0.201,0.19,0.196,-0.84,-0.035,0.39,0.58,0.64,0.67,-0.255,80.66666667,51.5,108,217.6666667,118.5,333
May-19,2019,5,86.95116487,41,73.9,38.2,84.9,33.6,2.474193548,3.34516129,7.274193548,9.84988,5.24516129,2.990322581,2.480645161,2.074193548,4.580645161,6.277419355,5.732258065,3.241935484,9.261290323,25.1,26.329118,23.5,25.2,26.3,-9.1,-9,-4.7,-3.031216,-8,-9.3,-3.2,2.05,0.325,0.436,0.166,0.326,-0.17,-0.715,0.37,0.65,0.55,0.61,-1.231,0,0,117,0,0,382
Jun-19,2019,6,258.8935185,63.3,144.7,56.9,158.4,113.6,6.116666667,6.64,11.65,11.637112,9.91,6.28,6.083333333,6.336666667,9.303333333,10.85333333,9.643333333,7.143333333,14.16333333,25.2,24.876408,23.9,26.1,27.2,-2.8,-3.1,0.1,1.604452,-0.2,-1.1,3.1,-2.82,0.079,0.023,-0.146,-0.006,0.24,-1.356,0.58,0.74,0.45,0.66,-0.601,0,0,21,0,0,88
Jul-19,2019,7,227.1800329,95.1,97.2,88.4,90.8,68,8.612903226,8.503225806,13.14193548,9.508382,11.21935484,8.34516129,8.335483871,8.635483871,11.89677419,13.13225806,11.60967742,9.583870968,16.36451613,28.9,18.7313,26.6,29.9,30.4,-0.7,0.9,3.6,1.300104,1.7,0.6,7.1,-2.79,0.271,0.531,0.092,0.343,0.62,-0.512,0.66,0.72,0.07,0.41,-0.89,0,0,0,0,0,0
Aug-19,2019,8,128.7671744,88.2,98.3,78,88.5,41.9,10.08709677,9.54516129,13.72580645,9.958144,11.9516129,9.158064516,9.570967742,9.825806452,12.01290323,12.8,11.86774194,9.716129032,15.81935484,28.1,22.070496,25.5,28.1,31,-0.9,0.5,-0.8,-0.078096,-1.6,-1.1,5.2,0.1,0.029,0.238,-0.203,0.051,1.16,-0.702,0.74,0.54,0.03,0.19,-0.722,0,0,0,0,0,0
Sep-19,2019,9,91.87114198,26,65.3,58.9,96.1,42,4.203333333,3.833333333,8.596666667,8.0191,6.493333333,4.026666667,3.58,3.993333333,7.03,7.886666667,6.99,4.85,11.22,23.3,21.8,21.6,23.1,25.2,-9.9,-10.2,-4.8,-6.2,-6.3,-8.7,-4.5,-0.32,-0.102,0.168,-0.351,-0.075,1.62,-1.261,0.69,0.51,-0.22,0.11,0.306,0,0,0,0,0,0
Oct-19,2019,10,0,23.7,25.6,43.9,39.1,1.6,-4.777419355,-4.790322581,0.45483871,0.82251,-2.629032258,-4.806451613,-5.4,-4,-0.970967742,-0.296774194,-0.64516129,-2.935483871,2.603225806,12.8,15.1,9.7,16.6,17.9,-26.7,-22.6,-23.2,-21.8,-23.3,-26.1,-16.2,-1.11,-0.943,-0.705,-1.239,-1.006,-0.97,-0.664,0.66,0.86,0.1,0.55,-0.082,0,0,0,0,0,0
Nov-19,2019,11,0,21.8,36.2,34.4,80.4,28.95,-7.59,-7.626666667,-5.096666667,-2.75271,-7.49,-8.456666667,-7.833333333,-6.273333333,-4.036666667,-3.99,-4.71,-5.426666667,-1.583333333,6.8,13.1,3.4,12.9,14.6,-25,-24.2,-23.3,-23.3,-24.6,-27.1,-20.1,-1.84,-0.291,-0.354,-0.884,-0.505,-0.07,-1.03,0.63,0.88,0.44,0.74,-1.193,0,0,0,0,0,0
Dec-19,2019,12,0,52,22.4,111.8,31,13.16,-7.967741935,-9.538709677,-7.148387097,-4.19617,-9.319354839,-10.3483871,-9.15483871,-7.190322581,-4.774193548,-5.680645161,-6.774193548,-6.596774194,-4.138709677,4.2,5.8,-1.5,9.2,9.4,-21,-18.3,-20,-19.2,-19.4,-21.2,-15.5,0.74,-0.102,0.009,-0.472,-0.158,-0.12,-0.727,0.59,0.77,0.25,0.51,0.412,0,0,0,0,0,0
Jan-20,2020,1,0,13.5,4.5,65.9,5.1,3.42,-9.696774194,-10.98064516,-9.116129032,-8.12984,-10.81612903,-11.40967742,-10.76451613,-8.990322581,-8.535483871,-9.738709677,-8.690322581,-9.532258065,-8.277419355,5,8.1,-0.1,10.3,10,-32.6,-35.5,-37.6,-36.7,-36.7,-36.9,-32.2,3.11,-0.703,-1.211,-1.158,-1.069,-0.95,0.01,0.72,0.88,0.37,0.64,2.419,0,0,0,0,0,0
Feb-20,2020,2,0,27.3,16.5,65.8,29.6,20.63,-9.627586207,-10.16206897,-5.313793103,-3.73671,-9.144827586,-9.882758621,-10.34827586,-8.686206897,-5.075862069,-4.44137931,-5.872413793,-7.089655172,-2.893103448,6.4,8,0.8,9.7,10.8,-20.2,-22.5,-20.8,-18.5,-21.2,-23.3,-17,4.7,-0.968,-1.14,-1.283,-1.178,-0.07,-0.314,0.85,0.82,0.2,0.48,3.417,57.33333333,0,143,151.3333333,0,371
Mar-20,2020,3,48.00253883,35.4,38.8,72.4,52.1,14.67,-8.8,-9.609677419,-4.94516129,-5.24167,-8.935483871,-9.451612903,-9.577419355,-9.022580645,-6.064516129,-5.451612903,-6.990322581,-8.183870968,-4.132258065,7.1,9.6,2.6,9,10.9,-28.6,-27.9,-29.2,-29.2,-28.9,-31.8,-23.8,0.36,-1.498,-1.427,-1.819,-1.645,-2.41,-0.75,0.83,0.7,-0.02,0.36,2.641,103.6666667,0,138,276,0,407
Apr-20,2020,4,46.39660494,15.6,37.7,37.2,56.8,16.54,-3.98,-4.246666667,0.476666667,0.14451,-3.746666667,-4.383333333,-4.893333333,-4.273333333,-1.086666667,0.023333333,-1.013333333,-3.296666667,2.743333333,15.7,16.6,9.4,17.2,21.1,-27,-23.9,-21.2,-22.1,-26.3,-25.1,-15.3,-0.71,-1.281,-1.085,-1.593,-1.376,-1.38,0.155,0.86,0.61,0.34,0.49,0.928,0,0,0,0,350,0
May-20,2020,5,124.4660992,66.4,119.8,63.9,76.5,102.46,2.1,2.787096774,6.909677419,6.61969,2.861290323,2.180645161,4.15483871,2.219354839,5.364516129,6.835483871,5.164516129,3.1,9.993548387,25.4,23.6,18.2,23.6,25.1,-7.4,-6.3,-4.2,-4.8,-8,-5.2,0,-0.09,-0.563,-0.457,-0.787,-0.614,0.27,0.707,0.65,0.18,-0.24,-0.12,-0.027,0,0,156,0,0,534
Jun-20,2020,6,351.8240741,53.3,81.8,54.9,115.3,172.99,5.443333333,6.156666667,11.66666667,11.29512,6.86,6.103333333,10.25333333,6.073333333,9.78,11.19,9.883333333,7.506666667,14.4,24,23.8037,18.6,25.4,27.3,-4.3,-2.3,-1.2,-1.3,-3.5,-1.7,4.3,-1.52,-0.961,-0.813,-1.049,-0.986,0.86,-1.359,0.71,0.19,-0.53,-0.21,-0.122,0,0,96,0,0,419
Jul-20,2020,7,251.6502389,8.4,83.4,62.2,31.2,71.63,9.632258065,9.696774194,14.78064516,14.01918,11.57096774,9.074193548,10.89354839,9.777419355,13.21612903,13.92258065,12.87096774,10.92580645,17.23548387,30.7,29.31563,29.8,29.7,29.1,-0.3,1,1.2,2.50715,0.7,-0.1,7,-1.23,-0.848,-0.938,-1.07,-0.994,1.2,0.437,0.84,0.17,-0.36,-0.04,-0.412,0,0,0,0,0,0
Aug-20,2020,8,133.4640084,17.1,30,49.1,6.5,13.03,11.04516129,10.33870968,14.77741935,14.00842,12.53225806,9.619354839,11.41612903,10.92903226,14.17096774,14.47096774,12.85483871,11.48709677,17.9483871,32.4,29.02294,29.9,30.9,32.8,-1.2,-0.4,-1.8,0.62135,0.1,-0.9,6.1,-1.36,-1.256,-1.24,-1.303,-1.322,1.8,0.847,0.87,-0.1,-0.44,-0.42,-0.381,0,0,0,0,0,0
Sep-20,2020,9,77.84722222,22.7,25.1,32.7,35.2,18.59,7.573333333,7.206666667,11.03333333,10.318158,9.52,6.993333333,9.046666667,7.47,9.836666667,10.42666667,9.6,7.79,13.24,26.9,23.82,23.9,29,28.7,-5.2,-4.3,-3.2,-1.3,-3.3,-3.1,1.7,0.49,-1.048,-1.053,-1.248,-1.138,0.59,0.98,0.71,-0.28,-0.79,-0.66,0.631,0,0,0,0,0,0
Oct-20,2020,10,0,46,33.6,66.3,47.8,19.1,-2.051612903,-2.75483871,1.364516129,1.28155,-0.758064516,-2.8,-1.761290323,-1.703225806,0.683870968,1.151612903,0.319354839,-1.535483871,2.883870968,23.6,23.74007,21.1,24.3,23.5,-24.8,-23.3,-23.6,-23.35209,-24.1,-26.6,-17.3,-0.19,-0.654,-0.687,-0.908,-0.751,-1.08,0.271,0.74,-0.66,-1,-1.19,-0.072,0,0,0,0,0,0
Nov-20,2020,11,0,28.1,13.4,37.1,16.2,8.61,-6.116666667,-6.9,-2.36,-0.39265,-5.626666667,-7.183333333,-5.596666667,-4.74,-1.55,-1.303333333,-2.623333333,-4.306666667,-0.076666667,12.9,17.25095,9.5,19.1,22.6,-16.9,-17.2,-14.6,-16.1467,-18.5,-18.9,-13,1.25,-1.66,-1.498,-1.975,-1.768,0.21,0.853,0.66,-0.49,-0.89,-1.01,2.086,0,0,0,0,0,0
Dec-20,2020,12,0,32.8,41.4,10.2,54.7,16.75,-7.796774194,-8.048387097,-5.516129032,-1.69975,-9.016129032,-9.148387097,-6.570967742,-5.761290323,-3.151612903,-4.34516129,-4.467741935,-4.722580645,-1.674193548,7,12.96225,2.5,16,16.1,-23.8,-18.9,-18.9,-18.93401,-21.3,-23.6,-17.2,-0.78,-1.071,-0.956,-1.552,-1.236,1.28,1.763,0.62,-0.68,-0.77,-0.98,-1.736,0,0,0,0,0,0
Jan-21,2021,1,0,15.7,2.3,9.9,5.6,0.68,-8.961290323,-9.467741935,-6.35483871,-3.90494,-8.819354839,-10.03225806,-7.793548387,-7.883870968,-4.948387097,-5.651612903,-6.306451613,-6.483870968,-3.838709677,3.7,6.37677,0.8,8.6,9.4,-24.8,-19.6,-24.5,-21.01825,-22.9,-22.3,-17.4,-1.57,-0.616,-0.562,-1.019,-0.751,-0.41,1.64,0.62,-0.93,-0.8,-1.04,-2.484,0,0,0,0,0,0
Feb-21,2021,2,0,27.6,15.3,27.1,30,16.44,-14.95714286,-15.36071429,-11.54642857,-11.72001,-12.89642857,-15.20357143,-14.49642857,-14.70714286,-12.17142857,-11.725,-12.83928571,-13.56785714,-11.98571429,4.8,8.98404,3,9.5,8.5,-40.5,-34.3,-38,-36.01241,-36.5,-39.1,-30.1,0.5,-0.931,-0.871,-1.379,-1.112,-0.71,1.017,0.58,-0.76,-0.8,-0.94,-1.191,81.66666667,0,131,202,0,344
Mar-21,2021,3,27.06205197,17,24.4,22.4,44.4,4.19,-4.993548387,-5.558064516,-0.280645161,0.35261,-2.429032258,-5.44516129,-5.7,-4.487096774,-1.077419355,-0.203225806,-1.377419355,-3.706451613,2.303225806,11.9,13.99896,13.1,14.9,18.2,-22,-17.9,-17.1,-18.30224,-19,-21.1,-11.9,0.72,-1.543,-1.332,-1.683,-1.602,-1.24,-0.197,0.47,-0.53,-0.64,-0.72,2.109,100.6666667,0,142,260.3333333,0,409
Apr-21,2021,4,29.55516975,32.7,36,38.4,48.7,11.94,-3.016666667,-2.703333333,2.183333333,2.1116,0.643333333,-3.083333333,-2.483333333,-3.23,0.546666667,1.83,0.743333333,-1.54,4.79,18.8,17.1,18.3,19,21.1,-19.7,-14.9,-12.9,-13.2,-15.8,-13.8,-8.7,-3.31,-1.267,-1.439,-1.473,-1.469,-1.26,0.303,0.61,-0.27,-0.67,-0.55,-0.204,95.33333333,86.5,147,282.6666667,227.5,447
May-21,2021,5,98.416592,28.1,80.1,55.3,119.8,33.98,1.929032258,2.570967742,6.874193548,6.6248,5.348387097,2.016129032,2.367741935,1.648387097,4.803225806,6.370967742,5.54516129,2.935483871,9.416129032,23.1,23.7,20,24.6,26.3,-8.4,-6.6,-5.1,-5.3,-5.1,-6.2,-1.7,-0.34,-1.632,-1.616,-1.699,-1.725,-1.1,0.487,0.58,-0.15,-0.53,-0.41,-0.161,0,0,130,0,0,447
Jun-21,2021,6,301.3433642,33.9,41.4,60.5,37.5,24.86,9.086666667,9.7,15.03666667,14.52613,12.96,9.396666667,10.07333333,9.496666667,13.43333333,14.54666667,13.17666667,10.99333333,18.23666667,37.2,33.1,36.2,34,36.1,-4.1,-3.7,-2.8,-1.5,-2.4,-1.7,3.9,0.35,-1.653,-1.655,-1.712,-1.754,0.82,0.224,0.59,0.02,-0.06,-0.06,0.845,0,0,51,0,0,238
Jul-21,2021,7,193.447954,43.6,30.9,26.4,68.5,56.08,14.35806452,13.8,18.51935484,13.555678,16.97741935,13.79032258,15.39677419,13.7,15.76129032,16.90645161,16.17419355,14.03225806,19.80322581,35.1,27.423742,34,33.7,35.8,3.7,4.8,5.1,1.399222,2.9,1.4,9.6,-1.59,-1.655,-1.573,-1.515,-1.674,0.11,1.614,0.63,-0.11,-0.17,-0.2,0.63,0,0,0,0,0,0
Aug-21,2021,8,102.2625448,53.2,90.4,59.4,72.5,70.11,9.587096774,9.667741935,14.39677419,13.84953,12.28064516,9.506451613,10.73548387,9.403225806,12.19354839,13.86129032,12.46451613,10.56774194,17.09354839,31.7,30.7,29.8,32,34,-1.5,-0.2,0.5,0.3,-0.6,-1.1,5.1,-2.44,-0.836,-0.777,-0.938,-0.895,0.93,0.273,0.69,-0.19,-0.28,-0.38,-0.209,0,0,0,0,0,0
Sep-21,2021,9,67.05246914,29.1,11.1,87.9,12,14.43,5.863333333,5.413333333,10.58333333,10.98354,7.506666667,5.383333333,6.6,6.143333333,8.576666667,9.873333333,9.07,6.986666667,13.59,24.2,23.5,21.5,24.9,27,-5.3,-2.7,-2.4,-1.7,-3.6,-4.2,1.1,-0.16,-1.813,-1.626,-1.846,-1.857,0.33,0.858,0.83,-0.32,-0.39,-0.5,-0.252,0,0,0,0,0,0
Oct-21,2021,10,0,14.5,25.4,29.5,25.9,30.01,-0.977419355,-1.05483871,3.65483871,3.82265,0.706451613,-1.338709677,0.048387097,-0.280645161,1.525806452,2.041935484,2.270967742,0.641935484,5.803225806,19.9,21.2,17.9,22.2,23.5,-21.7,-15.9,-12.5,-14.1,-15.5,-17.8,-9.1,0.49,-2.635,-2.683,-2.633,-2.804,1.41,0.512,0.96,-0.46,-0.63,-0.78,-0.146,0,0,0,0,0,0
Nov-21,2021,11,0,65.3,14.2,14,13.6,8.34,-5.303333333,-5.93,-1.666666667,1.03819,-4.666666667,-6.036666667,-4.363333333,-4.34,-1.496666667,-0.046666667,-1.88,-2.433333333,1.723333333,9.1,13.6,5.7,15.6,17.2,-20.9,-18.3,-14.7,-14.3,-19.1,-18.5,-11.2,-1.1,-2.418,-2.469,-2.261,-2.521,0.68,1.118,0.92,-0.47,-0.87,-0.88,0.093,0,0,0,0,0,0
Dec-21,2021,12,0,51.5,20.994,15.4,36.2,12.41,-15,-16.3516129,-13.59354839,-9.28,-15.39032258,-16.59677419,-14.77741935,-14.9483871,-13.94516129,-14.0483871,-14.47096774,-14.79677419,-12.43225806,4.3,-2.48,1.7,13.2,13.3,-37.5,-33.6,-36.6,-16.04,-34.8,-40,-32.3,0.37,-2.432,-2.419,-2.376,-2.537,-2.85,1.427,0.82,-0.63,-1.12,-1.07,0.198,0,0,0,0,0,0
Jan-22,2022,1,0,25.1,18.648002,20.6,17.6,1.25,-9.077419355,-9.377419355,-7.664516129,-7.22,-9.909677419,-10.3483871,-9.541935484,-7.103225806,-6.070967742,-5.470967742,-5.970967742,-6.641935484,-4.980645161,7,0.74,3.5,13.1,13.3,-27.5,-29.8,-32.7,-15.12,-31.1,-35.7,-29.3,1.46,-1.986,-2.052,-2.239,-2.203,0.65,0.338,0.84,-0.26,-0.97,-0.77,0.848,0,0,0,0,0,0
Feb-22,2022,2,0,6.5,12.3,22.6,18.1,13.83,-10.175,-9.939285714,-5.421428571,-4.69903,-8.132142857,-9.8,-10.01071429,-8.728571429,-6.3,-5.007142857,-5.717857143,-7.592857143,-3.789285714,10,11.8,6.7,12.3,13.3,-37.3,-32.8,-32.1,-32.2,-32,-34.5,-26.6,3.34,-1.574,-1.584,-2.035,-1.815,0.58,0.757,0.79,-0.17,-0.92,-0.68,1.544,111.6666667,0,138,282,0,440
