,Year,Month,Flow,Banff_precip,Lake Louise_precip,Calgary Intl A_precip,Lake Louise_avetemp_avg_temp,Calgary Intl A_avetemp_avg_temp,Lake Louise_max_temp,Calgary Intl A_max_temp,Lake Louise_min_temp,Calgary Intl A_min_temp,nao.long,pdo.timeseries.cobe2-sst,pdo.timeseries.ersstv5,pdo.timeseries.hdsst1-1,pdo.timeseries.sstens,pna,SOI.dp3,amo,nino4.long.anom,nino3.long.anom,nino34.long.anom,AO
2008-05-01,2008.0,5.0,194.5495,54.1,14.0,102.2,6.329032258,10.53870968,20.6,29.8,-7.2,-1.6,-3.26,-1.502,-1.348,-1.423,-1.513,1.25,-0.25,0.44,-0.85,-0.19,-0.64,-1.205
2008-06-01,2008.0,6.0,307.14,40.0,48.9,113.3,9.386666667,13.61,29.7,30.9,-2.0,2.9,-1.62,-1.618,-1.625,-1.49,-1.68,-1.76,0.34,0.59,-0.66,-0.04,-0.44,-0.09
2008-07-01,2008.0,7.0,208.781,35.8,53.6,77.1,11.87419355,16.51935484,27.6,30.2,-2.1,6.1,-1.13,-1.449,-1.373,-1.209,-1.423,-0.51,0.195,0.51,-0.45,0.33,-0.04,-0.48
2008-08-01,2008.0,8.0,129.39975,53.3,66.4,53.6,11.73870968,16.58709677,30.2,34.0,-0.7,3.5,-0.21,-1.322,-1.218,-1.201,-1.314,0.89,0.637,0.49,-0.37,0.54,-0.04,-0.08
2008-09-01,2008.0,9.0,104.47525,39.1,35.2,27.8,6.376666667,11.05,23.4,26.6,-3.9,-1.0,-2.07,-1.282,-1.347,-1.148,-1.337,0.89,1.264,0.48,-0.45,0.03,-0.28,-0.327
2008-10-01,2008.0,10.0,0.0,27.0,21.9,8.4,0.893548387,6.480645161,24.2,27.2,-11.0,-8.6,0.01,-1.681,-1.538,-1.405,-1.626,1.11,1.522,0.5,-0.4,-0.02,-0.3,1.676
2008-11-01,2008.0,11.0,0.0,20.0,32.7,19.2,-3.763333333,2.13,10.5,17.5,-21.9,-9.2,-1.3,-1.445,-1.384,-1.279,-1.452,1.05,1.643,0.4,-0.52,-0.15,-0.37,0.092
2008-12-01,2008.0,12.0,0.0,33.1,36.1,35.8,-15.38709677,-11.20967742,1.8,14.6,-40.6,-30.6,-0.58,-1.298,-1.266,-1.173,-1.322,-1.71,1.427,0.33,-0.72,-0.63,-0.9,0.648
2009-01-01,2009.0,1.0,0.0,5.5,44.3,7.4,-10.40645161,-5.938709677,5.9,14.2,-35.6,-29.7,0.6,-1.734,-1.619,-1.553,-1.735,0.13,0.847,0.24,-0.71,-0.62,-1.0,0.8
2009-02-01,2009.0,2.0,0.0,15.7,31.0,12.2,-9.45,-7.0,6.9,14.0,-28.3,-23.5,-1.43,-1.698,-1.464,-1.444,-1.628,-1.57,1.375,0.0,-0.52,-0.49,-0.71,-0.672
2009-03-01,2009.0,3.0,29.549,22.3,23.2,41.0,-6.764516129,-4.570967742,8.6,12.8,-33.2,-26.2,0.15,-1.85,-1.742,-1.677,-1.862,-1.29,-0.208,0.03,-0.35,-0.76,-0.72,0.121
2009-04-01,2009.0,4.0,36.832,16.6,12.8,11.4,0.243333333,3.263333333,15.6,21.4,-12.7,-8.5,1.74,-1.892,-1.872,-1.519,-1.871,-0.04,1.062,0.09,-0.09,-0.07,-0.25,0.973
2009-05-01,2009.0,5.0,86.9975,36.8,25.3,14.2,5.477419355,9.719354839,21.9,27.5,-6.6,-2.0,1.52,-0.957,-1.008,-0.768,-0.96,-0.43,-0.862,0.11,0.16,0.34,0.17,1.194
2009-06-01,2009.0,6.0,193.521,53.6,18.6,42.6,9.153333333,13.45666667,22.1,26.5,-3.0,-0.5,-3.05,-0.337,-0.665,-0.55,-0.535,0.48,-0.447,0.36,0.34,0.71,0.49,-1.351
2009-07-01,2009.0,7.0,164.3172,82.3,36.1,70.6,13.11612903,17.02580645,28.5,30.6,-3.0,5.1,-0.92,-0.41,-0.523,-0.397,-0.458,0.72,0.184,0.46,0.46,0.89,0.69,-1.356
2009-08-01,2009.0,8.0,124.869,33.9,46.9,62.2,12.12258065,15.83548387,29.1,31.7,-1.1,5.7,1.07,0.003,-0.25,0.017,-0.084,0.62,-0.59,0.4,0.62,0.72,0.62,-0.054
2009-09-01,2009.0,9.0,77.41325,15.4,14.8,2.2,8.86,15.07666667,27.0,33.2,-6.1,1.1,-0.63,0.474,0.454,0.579,0.516,1.03,0.351,0.36,0.59,0.76,0.68,0.875
2009-10-01,2009.0,10.0,0.0,28.9,57.0,30.8,-2.070967742,1.467741935,9.2,17.8,-20.7,-16.3,-1.53,0.214,0.078,0.083,0.123,0.64,-1.664,0.56,0.92,0.78,0.96,-1.54
2009-11-01,2009.0,11.0,0.0,15.8,55.4,5.4,-5.13,2.11,5.7,19.9,-22.0,-10.6,1.68,-0.651,-0.759,-0.672,-0.744,0.19,-0.675,0.46,1.21,1.19,1.49,0.459
2009-12-01,2009.0,12.0,0.0,11.9,10.6,28.0,-16.96129032,-12.62903226,-1.3,8.2,-37.6,-32.4,-3.73,-0.521,-0.429,-0.669,-0.563,0.04,-0.947,0.49,1.31,1.47,1.81,-3.413
2010-01-01,2010.0,1.0,0.0,7.4,9.8,10.0,-8.996774194,-6.25483871,1.9,11.8,-30.7,-26.0,-2.38,0.268,0.134,-0.172,0.101,0.96,-1.126,0.39,1.21,1.1,1.43,-2.587
2010-02-01,2010.0,2.0,0.0,1.8,6.1,6.6,-6.035714286,-4.475,6.9,8.3,-20.2,-17.3,-3.92,0.283,0.361,0.069,0.269,0.48,-1.589,0.43,0.95,0.79,1.18,-4.266
2010-03-01,2010.0,3.0,27.827,21.0,31.7,1.3,-2.232258065,2.806666667,11.8,16.8,-20.0,-8.6,-0.8,-0.014,0.036,-0.184,-0.045,1.68,-1.399,0.52,0.9,0.61,1.07,-0.432
2010-04-01,2010.0,4.0,34.94,37.9,21.3,52.0,0.783333333,4.824137931,21.2,21.8,-16.6,-9.4,-1.03,0.054,0.043,-0.078,0.029,1.26,1.885,0.7,0.7,0.53,0.56,-0.275
2010-05-01,2010.0,5.0,82.6065,44.3,28.4,63.8,4.235483871,7.14516129,20.3,25.6,-6.8,-3.9,-1.66,-0.059,-0.132,0.006,-0.055,-0.73,0.853,0.75,0.1,-0.01,-0.15,-0.919
2010-06-01,2010.0,6.0,210.1585,60.0,42.4,63.8,8.59,12.28666667,21.4,26.9,-2.6,1.3,-3.65,-0.821,-0.699,-0.653,-0.773,-0.1,0.236,0.88,-0.25,-0.53,-0.62,-0.013
2010-07-01,2010.0,7.0,160.7024,20.7,30.4,66.0,12.58709677,14.90967742,26.1,28.8,-2.8,6.6,0.06,-1.546,-1.579,-1.181,-1.553,0.89,1.953,0.83,-0.61,-0.84,-0.89,0.435
2010-08-01,2010.0,8.0,102.1015,52.9,34.7,86.6,11.37741935,13.68064516,26.4,31.4,-2.3,2.3,-2.01,-1.634,-1.499,-1.517,-1.671,1.07,1.77,0.91,-1.12,-1.07,-1.33,-0.117
2010-09-01,2010.0,9.0,92.35775,71.9,67.6,62.4,6.183333333,8.236666667,21.5,25.5,-4.3,-1.1,-2.38,-1.815,-1.639,-1.629,-1.814,1.07,2.436,0.67,-1.28,-1.34,-1.56,-0.865
2010-10-01,2010.0,10.0,0.0,3.2,13.9,11.2,2.938709677,7.093548387,20.7,26.2,-9.3,-6.1,-2.41,-1.424,-1.083,-1.16,-1.307,2.15,1.796,0.6,-1.4,-1.7,-1.65,-0.467
2010-11-01,2010.0,11.0,0.0,21.1,45.0,21.0,-9.73,-4.913333333,9.9,22.2,-36.1,-31.2,-3.34,-1.252,-1.183,-1.157,-1.272,-0.81,1.623,0.63,-1.41,-1.56,-1.57,-0.376
2010-12-01,2010.0,12.0,0.0,6.5,47.4,9.8,-13.02580645,-7.509677419,-0.4,8.4,-33.3,-27.0,-4.61,-1.856,-1.677,-1.686,-1.849,-2.08,2.904,0.43,-1.37,-1.55,-1.63,-2.631
2011-01-01,2011.0,1.0,0.0,39.9,72.3,16.6,-12.14193548,-9.329032258,3.0,13.2,-35.5,-29.4,-1.38,-1.438,-1.469,-1.563,-1.576,1.0,2.005,0.42,-1.38,-1.41,-1.7,-1.683
2011-02-01,2011.0,2.0,0.0,25.4,47.9,17.2,-13.68214286,-9.785714286,1.7,9.6,-38.9,-28.4,2.79,-1.092,-1.069,-1.16,-1.172,-2.41,2.116,0.36,-1.02,-0.84,-1.26,1.575
2011-03-01,2011.0,3.0,31.74,25.6,39.6,20.1,-4.841935484,-6.367741935,6.8,11.6,-27.2,-29.9,-0.17,-1.046,-0.931,-1.043,-1.074,0.38,2.086,0.3,-0.74,-0.77,-0.98,1.424
2011-04-01,2011.0,4.0,33.953,50.0,26.8,56.4,-1.783333333,1.143333333,10.5,14.5,-17.2,-12.2,2.39,-0.895,-0.823,-1.056,-0.974,-1.78,3.024,0.4,-0.69,-0.36,-0.74,2.275
2011-05-01,2011.0,5.0,163.81725,74.8,38.6,87.6,5.596774194,8.525806452,17.8,23.1,-7.2,-0.5,1.08,-1.105,-0.898,-1.001,-1.057,0.25,0.465,0.41,-0.53,-0.23,-0.53,-0.035
2011-06-01,2011.0,6.0,373.6135,50.7,23.3,78.8,9.393333333,12.08333333,21.8,25.9,-1.7,3.7,-1.58,-1.589,-1.445,-1.528,-1.611,0.35,-0.04,0.5,-0.42,0.09,-0.25,-0.858
2011-07-01,2011.0,7.0,255.6278,57.4,39.3,107.8,11.5,15.57419355,25.3,29.4,0.0,4.5,-3.39,-2.39,-2.137,-2.111,-2.342,-0.75,1.111,0.38,-0.47,0.06,-0.23,-0.472
2011-08-01,2011.0,8.0,129.55825,30.9,21.4,83.0,12.3516129,15.4483871,26.4,30.4,-1.8,5.3,-2.41,-2.302,-1.997,-1.828,-2.17,1.4,0.065,0.44,-0.58,-0.4,-0.66,-1.063
2011-09-01,2011.0,9.0,83.19325,18.2,23.8,10.6,8.766666667,13.45,26.6,30.0,-5.4,-0.2,2.97,-1.929,-1.867,-1.693,-1.943,-0.39,1.137,0.43,-0.68,-0.68,-0.76,0.665
2011-10-01,2011.0,10.0,0.0,32.4,55.4,14.0,1.022580645,5.074193548,15.2,18.3,-12.9,-6.5,1.31,-1.6,-1.553,-1.467,-1.62,0.86,0.905,0.49,-0.75,-0.98,-0.93,0.8
2011-11-01,2011.0,11.0,0.0,26.3,87.5,10.8,-7.973333333,-2.74,2.1,13.8,-30.4,-21.5,0.74,-2.595,-2.48,-2.513,-2.676,-0.76,1.412,0.33,-0.74,-1.04,-1.09,1.459
2011-12-01,2011.0,12.0,0.0,39.9,38.3,15.4,-9.367741935,-1.916129032,0.7,11.9,-24.4,-17.0,3.2,-2.309,-2.184,-2.196,-2.367,0.06,2.454,0.33,-1.04,-0.79,-1.05,2.221
2012-01-01,2012.0,1.0,0.0,22.1,53.6,6.2,-10.77096774,-5.906451613,3.6,15.3,-36.4,-32.4,2.05,-1.718,-1.669,-1.735,-1.811,0.13,0.896,0.38,-1.01,-0.73,-0.93,-0.22
2012-02-01,2012.0,2.0,0.0,9.7,22.4,15.9,-9.979310345,-4.620689655,2.9,13.1,-28.1,-22.1,1.28,-1.209,-1.148,-1.197,-1.26,0.7,0.219,0.34,-0.72,-0.14,-0.61,-0.036
2012-03-01,2012.0,3.0,30.6555,59.6,82.6,17.6,-4.074193548,-0.116129032,9.8,15.3,-20.9,-14.6,1.78,-1.357,-1.348,-1.304,-1.432,-0.19,0.196,0.37,-0.56,-0.15,-0.48,1.037
2012-04-01,2012.0,4.0,48.4572,39.3,42.2,57.0,0.903333333,4.18,17.2,25.8,-14.6,-6.0,-2.36,-0.544,-0.761,-0.594,-0.68,-0.09,-0.646,0.41,-0.32,0.0,-0.29,-0.035
2012-05-01,2012.0,5.0,118.26775,22.3,28.5,72.2,5.667741935,8.722580645,21.9,26.6,-5.2,-0.2,-0.83,-1.433,-1.626,-1.305,-1.54,-0.29,-0.385,0.47,-0.28,0.01,-0.18,0.168
2012-06-01,2012.0,6.0,419.3395,166.8,111.5,146.8,8.906666667,12.64,20.4,24.7,-1.1,3.8,-2.58,-1.448,-1.426,-1.026,-1.396,-0.42,-1.507,0.58,-0.16,0.5,0.14,-0.672
2012-07-01,2012.0,7.0,295.4158,41.2,76.5,38.6,13.56774194,17.53225806,29.2,30.5,-0.7,8.0,-1.31,-2.102,-1.953,-1.364,-1.936,-0.57,-0.152,0.64,-0.06,0.83,0.44,0.168
2012-08-01,2012.0,8.0,131.812,19.6,24.5,28.0,13.23548387,16.46774194,29.4,29.7,-1.4,4.4,-0.44,-2.081,-1.936,-1.466,-1.937,-0.2,-0.744,0.74,0.28,0.75,0.66,0.014
2012-09-01,2012.0,9.0,74.9285,27.8,29.6,3.0,8.363333333,13.08,26.6,26.8,-2.4,0.2,-1.44,-2.212,-2.309,-1.85,-2.235,-0.39,0.22,0.81,0.28,0.39,0.44,0.772
2012-10-01,2012.0,10.0,0.0,37.5,61.8,37.6,-0.032258065,1.622580645,18.1,22.7,-14.6,-9.6,-3.21,-0.826,-0.918,-0.587,-0.816,-1.13,0.17,0.76,0.33,0.04,0.23,-1.514
2012-11-01,2012.0,11.0,0.0,41.0,46.1,13.7,-5.976666667,-3.836666667,8.2,11.3,-24.7,-20.4,-1.11,-0.703,-0.577,-0.613,-0.665,-1.06,0.328,0.56,0.36,0.17,0.33,-0.111
2012-12-01,2012.0,12.0,0.0,17.9,29.1,11.3,-12.43225806,-9.829032258,0.7,5.8,-29.7,-25.2,0.6,-1.071,-1.301,-0.967,-1.173,-1.31,-0.775,0.55,0.1,-0.28,-0.13,-1.749
2013-01-01,2013.0,1.0,0.0,15.3,40.6,7.3,-10.18064516,-5.809677419,1.3,7.8,-26.3,-23.9,1.08,-1.008,-1.0,-0.82,-0.997,0.05,-0.104,0.54,-0.06,-0.59,-0.42,-0.61
2013-02-01,2013.0,2.0,0.0,8.0,17.4,4.5,-5.596428571,-1.810714286,4.0,9.3,-20.4,-11.8,-0.26,-1.147,-1.109,-1.16,-1.209,0.3,-0.473,0.44,-0.15,-0.45,-0.4,-1.007
2013-03-01,2013.0,3.0,28.906,31.9,62.0,12.6,-4.370967742,-3.8,12.3,11.8,-24.6,-16.6,-3.75,-1.084,-1.109,-0.943,-1.115,-0.26,1.064,0.44,-0.18,0.04,-0.14,-3.185
2013-04-01,2013.0,4.0,32.6962,26.4,26.0,14.6,-0.083333333,1.546666667,14.1,20.5,-14.8,-10.4,0.03,-0.553,-0.556,-0.638,-0.603,-1.76,0.008,0.37,-0.06,-0.11,-0.08,0.322
2013-05-01,2013.0,5.0,151.67225,68.5,46.8,116.7,6.758064516,11.81290323,23.6,27.5,-9.2,-8.5,1.23,-0.44,-0.294,-0.209,-0.325,-0.24,0.903,0.37,-0.06,-0.67,-0.28,0.494
2013-06-01,2013.0,6.0,555.821,120.6,52.2,138.1,10.12333333,13.80333333,26.7,24.9,-0.9,3.6,1.4,-1.182,-1.069,-0.925,-1.124,-0.35,1.453,0.33,-0.12,-0.71,-0.33,0.549
2013-07-01,2013.0,7.0,250.1168,18.3,32.1,46.42,14.11935484,16.20645161,30.9,32.3,-1.4,4.3,2.52,-1.42,-1.139,-1.022,-1.258,-0.71,0.764,0.53,-0.11,-0.56,-0.28,-0.011
2013-08-01,2013.0,8.0,136.3185,34.4,59.6,60.55999999999999,9.970967742,17.40645161,21.3,29.7,-0.3,5.7,2.16,-1.21,-1.088,-1.161,-1.226,-0.06,-0.227,0.5,0.02,-0.48,-0.29,0.154
2013-09-01,2013.0,9.0,108.6095,57.3,58.0,64.02000000000001,6.73,14.09333333,23.1,29.8,-2.9,0.3,-0.57,-0.765,-0.658,-0.659,-0.731,0.41,0.405,0.61,0.0,-0.22,-0.09,-0.461
2013-10-01,2013.0,10.0,0.0,17.7,25.3,27.5,-0.8,5.525806452,12.3,21.2,-12.7,-11.2,-0.36,-1.215,-1.267,-1.168,-1.288,-0.21,-0.337,0.78,-0.05,-0.1,-0.24,0.263
2013-11-01,2013.0,11.0,0.0,30.0,63.7,15.6,-8.136666667,-3.573333333,4.6,10.4,-29.6,-21.7,0.04,-0.776,-0.895,-0.815,-0.873,-1.14,0.749,0.57,0.16,-0.11,-0.02,2.029
2013-12-01,2013.0,12.0,0.0,15.3,54.4,19.6,-11.99354839,-9.351612903,2.4,9.4,-40.0,-29.9,3.54,-1.124,-0.928,-1.289,-1.169,-1.16,-0.046,0.4,-0.08,-0.02,-0.09,1.475
2014-01-01,2014.0,1.0,0.0,24.0,83.5,9.7,-8.84516129,-3.038709677,5.0,12.1,-30.9,-25.1,0.71,-0.492,-0.496,-0.692,-0.573,0.59,1.187,0.33,-0.23,-0.27,-0.42,-0.969
2014-02-01,2014.0,2.0,0.0,12.2,44.8,3.6,-15.68571429,-12.35,4.6,5.8,-38.4,-27.7,2.32,-0.233,-0.227,-0.464,-0.308,-1.57,-0.325,0.27,0.08,-0.65,-0.45,0.044
2014-03-01,2014.0,3.0,35.4695,39.6,110.2,12.7,-6.680645161,-6.735483871,6.1,14.6,-36.9,-30.3,1.64,0.419,0.464,0.243,0.426,-0.5,-1.698,0.2,0.27,-0.16,-0.07,1.206
2014-04-01,2014.0,4.0,39.9598,37.4,60.0,21.1,0.856666667,4.28,16.6,20.1,-18.3,-11.0,0.84,0.565,0.526,0.426,0.536,0.0,0.809,0.2,0.33,0.22,0.28,0.972
2014-05-01,2014.0,5.0,163.78525,81.0,102.8,55.6,5.019354839,9.322580645,19.1,25.5,-9.1,-5.2,-0.08,1.332,1.153,1.065,1.272,-0.59,0.723,0.2,0.41,0.55,0.45,0.464
2014-06-01,2014.0,6.0,322.762,65.0,74.3,90.4,9.843333333,13.07666667,21.8,23.9,-3.9,2.8,-1.98,-0.342,-0.324,-0.428,-0.363,-1.44,-0.459,0.29,0.39,0.91,0.48,-0.507
2014-07-01,2014.0,7.0,207.513,20.1,67.4,20.7,15.39032258,19.08387097,30.4,32.2,0.3,9.4,0.91,0.2,0.4,0.229,0.317,0.5,-0.256,0.48,0.23,0.56,0.13,-0.489
2014-08-01,2014.0,8.0,117.783,43.0,74.0,52.1,13.04193548,16.54516129,29.4,29.5,-0.4,5.0,-1.14,0.261,0.361,0.136,0.304,1.35,-1.424,0.59,0.33,0.37,0.14,-0.372
2014-09-01,2014.0,9.0,112.36425,58.4,86.7,45.8,7.196666667,11.47333333,24.7,27.6,-5.3,-1.5,-2.1,0.435,0.621,0.119,0.443,0.78,-0.658,0.6,0.47,0.36,0.37,0.102
2014-10-01,2014.0,10.0,0.0,23.6,45.0,5.9,3.461290323,8.125806452,17.8,23.3,-7.4,-6.2,0.31,1.0,1.202,0.551,0.99,1.14,-0.862,0.72,0.53,0.63,0.48,-1.134
2014-11-01,2014.0,11.0,0.0,55.3,65.5,40.2,-8.79,-5.016666667,7.3,15.9,-35.6,-24.6,-2.17,0.936,1.132,0.708,1.005,0.64,-0.96,0.5,0.81,0.92,0.89,-0.53
2014-12-01,2014.0,12.0,0.0,2.6,12.6,10.872000000000002,-10.75483871,-3.112903226,6.2,10.9,-33.4,-21.7,1.89,1.404,1.567,1.257,1.514,0.37,-0.659,0.49,0.71,0.8,0.77,0.413
2015-01-01,2015.0,1.0,0.0,17.5,39.1,18.5,-8.896774194,-3.05483871,5.9,17.0,-25.4,-24.9,2.81,1.303,1.336,1.006,1.319,0.14,-0.866,0.41,0.71,0.39,0.59,1.092
2015-02-01,2015.0,2.0,0.0,21.8,34.8,4.7,-4.678571429,-4.907142857,7.5,14.7,-24.6,-19.5,1.47,1.594,1.426,0.935,1.438,0.49,-0.042,0.31,0.84,0.16,0.57,1.043
2015-03-01,2015.0,3.0,37.62725,16.8,21.6,8.0,-0.716129032,3.087096774,15.0,21.2,-27.6,-17.0,1.99,1.412,1.26,0.942,1.326,-0.52,-1.396,0.26,0.76,0.08,0.48,1.837
2015-04-01,2015.0,4.0,35.6162,15.0,44.7,8.0,0.923333333,6.08,18.8,27.8,-13.0,-8.1,1.03,0.901,0.83,0.561,0.856,-0.39,-0.267,0.29,1.02,0.75,0.9,1.216
2015-05-01,2015.0,5.0,122.19875,17.6,21.1,29.7,7.193548387,10.26129032,22.6,25.0,-7.7,-3.3,2.09,0.395,0.389,0.213,0.381,-0.05,-1.044,0.41,0.97,0.99,1.04,0.763
2015-06-01,2015.0,6.0,185.58875,39.9,45.3,50.7,12.74,16.06666667,32.1,31.4,-0.3,4.6,0.28,0.623,0.657,0.463,0.66,-0.07,-1.715,0.4,1.05,1.54,1.28,0.427
2015-07-01,2015.0,7.0,118.8856,25.3,65.2,53.7,12.6483871,18.34193548,30.7,31.4,0.6,7.0,-2.16,1.395,1.144,1.355,1.416,0.29,-1.414,0.39,1.04,1.87,1.56,-1.108
2015-08-01,2015.0,8.0,94.339,71.1,34.8,118.7,11.80645161,16.96774194,28.5,33.6,-1.8,3.1,1.47,0.798,0.889,0.792,0.907,0.05,-2.147,0.48,1.05,2.08,1.87,-0.689
2015-09-01,2015.0,9.0,95.71025,54.2,64.8,69.44,5.786666667,10.74333333,25.0,28.6,-4.9,0.6,-1.65,1.054,0.936,0.882,1.019,-0.8,-1.65,0.71,1.12,2.36,2.01,-0.165
2015-10-01,2015.0,10.0,0.0,28.8,41.7,3.9,3.370967742,7.925806452,20.1,23.2,-9.0,-5.6,-1.13,0.729,0.72,0.759,0.82,2.12,-1.912,0.72,1.19,2.47,2.21,-0.25
2015-11-01,2015.0,11.0,0.0,52.3,47.8,8.3,-8.226666667,-0.88,3.1,14.2,-27.3,-16.5,3.54,-0.126,0.067,-0.197,-0.068,-0.2,-0.633,0.63,1.59,2.63,2.57,1.945
2015-12-01,2015.0,12.0,0.0,15.2,28.0,9.6,-11.83548387,-5.45483871,3.7,9.4,-29.4,-21.7,4.22,-0.087,0.01,-0.187,-0.081,0.47,-0.997,0.6,1.51,2.65,2.56,1.444
2016-01-01,2016.0,1.0,0.0,7.9,35.0,10.0,-10.09354839,-4.870967742,2.5,12.5,-28.3,-25.1,1.17,0.533,0.521,0.47,0.547,1.94,-2.122,0.72,1.33,2.64,2.56,-1.449
2016-02-01,2016.0,2.0,0.0,6.3,10.1,0.7,-4.682758621,1.44137931,9.0,16.3,-24.2,-11.2,1.61,1.097,1.113,0.866,1.116,1.68,-2.094,0.64,1.3,1.9,2.11,-0.024
2016-03-01,2016.0,3.0,25.71684588,8.0,8.7,4.9,-1.496774194,3.219354839,12.2,16.3,-19.3,-8.5,0.33,1.501,1.447,1.438,1.572,0.41,-0.755,0.61,1.15,1.52,1.6,0.28
2016-04-01,2016.0,4.0,48.80401235,16.0,7.7,0.8,5.233333333,8.943333333,21.8,26.9,-6.1,-3.5,-2.06,1.645,1.619,1.593,1.736,0.6,-2.608,0.53,0.88,0.78,1.05,-1.051
2016-05-01,2016.0,5.0,133.598417,59.9,60.8,60.8,7.519354839,10.96129032,23.8,28.0,-5.0,-1.3,-0.83,1.492,1.498,1.489,1.593,-0.85,0.216,0.63,0.63,0.21,0.45,-0.036
2016-06-01,2016.0,6.0,146.6049383,40.8,64.9,52.1,10.37,16.53,27.2,30.0,-3.0,3.7,-1.27,0.878,0.676,1.198,0.983,-0.64,0.441,0.66,0.45,0.11,0.06,0.313
2016-07-01,2016.0,7.0,149.4922342,56.1,66.4,118.8,12.58387097,16.71935484,26.6,27.1,2.4,7.9,2.19,0.403,0.478,0.618,0.549,0.53,0.448,0.68,0.24,-0.24,-0.25,0.085
2016-08-01,2016.0,8.0,110.0283751,33.9,28.5,120.1,12.35483871,16.11935484,26.8,27.1,-0.8,7.1,2.14,-0.219,-0.124,0.027,-0.093,-0.91,0.404,0.78,0.02,-0.5,-0.48,0.472
2016-09-01,2016.0,9.0,79.97685185,36.9,18.6,22.0,6.4,11.14,22.9,25.2,-4.1,1.3,2.45,-0.362,-0.327,-0.283,-0.317,0.11,1.278,0.78,-0.16,-0.19,-0.46,0.781
2016-10-01,2016.0,10.0,0.0,71.4,84.1,22.4,0.432258065,2.719354839,11.1,14.9,-9.9,-5.2,-1.47,-0.404,-0.296,-0.316,-0.343,1.53,-0.66,0.77,-0.38,-0.52,-0.75,-1.917
2016-11-01,2016.0,11.0,0.0,9.1,38.2,1.2,-2.413333333,2.51,13.8,21.5,-15.2,-11.5,-1.61,0.566,0.66,0.601,0.658,1.44,-0.227,0.76,-0.29,-0.48,-0.63,-0.611
2016-12-01,2016.0,12.0,0.0,15.7,39.2,18.8,-15.92580645,-10.08064516,-1.6,7.1,-34.5,-25.2,2.1,-0.225,0.315,-0.187,-0.022,-0.65,0.19,0.72,-0.13,-0.48,-0.51,1.786
2017-01-01,2017.0,1.0,0.0,9.9,27.4,8.3,-15.20645161,-6.341935484,3.5,12.5,-37.0,-24.4,0.17,-0.327,-0.091,-0.433,-0.306,-0.29,0.077,0.74,-0.13,-0.09,-0.34,0.942
2017-02-01,2017.0,2.0,0.0,34.1,55.1,22.6,-10.73928571,-6.667857143,8.6,16.1,-31.5,-29.6,1.38,-0.033,0.108,-0.008,0.024,-0.05,-0.328,0.69,0.06,0.4,-0.01,0.34
2017-03-01,2017.0,3.0,50.17921147,46.7,76.3,10.4,-4.558064516,-2.458064516,9.5,15.2,-25.3,-22.3,1.05,-0.081,0.196,-0.014,0.033,-0.03,0.409,0.57,-0.05,0.24,-0.09,1.365
2017-04-01,2017.0,4.0,33.6882716,65.9,90.3,55.9,0.983333333,4.35,11.1,17.5,-13.4,-5.4,1.5,0.323,0.492,0.285,0.377,0.14,-0.752,0.69,0.19,0.42,0.22,-0.089
2017-05-01,2017.0,5.0,148.5588411,33.4,24.4,32.0,6.703225806,12.81935484,24.0,27.9,-5.4,-0.3,0.38,0.301,0.397,0.199,0.295,-0.19,0.23,0.62,0.29,0.31,0.3,-0.73
2017-06-01,2017.0,6.0,332.0216049,71.5,29.0,32.6,10.90333333,15.84333333,25.7,31.0,-2.3,5.6,-0.55,0.186,0.122,0.079,0.132,1.18,-1.392,0.67,0.34,0.06,0.22,0.402
2017-07-01,2017.0,7.0,181.04092,17.9,10.9,54.3,14.57741935,19.3,29.6,32.6,-1.8,6.5,0.1,-0.517,-0.445,-0.185,-0.421,1.33,0.847,0.75,0.29,0.08,0.22,0.634
2017-08-01,2017.0,8.0,95.16875747,5.9,5.3,22.2,14.74516129,17.51290323,29.6,32.4,-1.3,6.0,-0.04,-0.413,-0.334,0.003,-0.277,0.2,0.167,0.75,0.17,-0.37,-0.18,0.15
2017-09-01,2017.0,9.0,66.70524691,21.8,22.1,14.1,8.013333333,12.2,29.8,31.9,-5.4,-0.3,1.42,-0.054,0.038,0.242,0.07,-0.32,0.622,0.77,-0.1,-0.88,-0.56,-0.492
2017-10-01,2017.0,10.0,0.0,46.4,84.2,12.9,2.296774194,5.961290323,9.0,23.5,0.0,-5.9,1.36,-0.663,-0.46,-0.374,-0.518,-0.28,0.753,0.88,-0.1,-0.82,-0.52,0.69
2017-11-01,2017.0,11.0,0.0,28.2,42.4,12.7,-6.093333333,-3.846666667,3.8,14.0,-23.6,-18.6,-0.9,-0.456,-0.547,-0.731,-0.594,-1.98,0.935,0.91,-0.21,-1.1,-0.84,-0.078
2017-12-01,2017.0,12.0,0.0,24.6,12.5,15.9,-14.38387097,-6.125806452,2.8,15.1,-31.1,-30.3,1.0,-0.353,-0.23,-0.277,-0.295,0.58,-0.265,0.88,-0.31,-1.09,-0.85,-0.059
2018-01-01,2018.0,1.0,0.0,15.4,11.8,4.1,-8.85483871,-6.109677419,2.9,9.2,-30.1,-30.0,1.82,0.026,0.174,-0.176,0.038,-0.14,0.915,0.68,-0.31,-1.17,-0.86,-0.281
